tau	PRB	PRL	PRP	PRPD
TRINITY_DN292861_c0_g1	1	1	0	0	0
TRINITY_DN298091_c0_g1	1	1	0	0	0
TRINITY_DN301171_c1_g1	1	1	0	0	0
TRINITY_DN301181_c0_g1	1	1	0	0	0
TRINITY_DN301645_c0_g1	1	1	0	0	0
TRINITY_DN304207_c0_g1	1	1	0	0	0
TRINITY_DN309003_c1_g1	1	1	0	0	0
TRINITY_DN310204_c0_g1	1	1	0	0	0
TRINITY_DN311171_c0_g1	1	1	0	0	0
TRINITY_DN313321_c0_g1	1	1	0	0	0
TRINITY_DN314920_c0_g1	1	1	0	0	0
TRINITY_DN318338_c0_g1	1	1	0	0	0
TRINITY_DN321318_c0_g1	1	1	0	0	0
TRINITY_DN3263_c0_g1	1	1	0	0	0
TRINITY_DN329120_c0_g1	1	1	0	0	0
TRINITY_DN329380_c0_g1	1	1	0	0	0
TRINITY_DN3335_c0_g1	1	1	0	0	0
TRINITY_DN3335_c0_g2	1	1	0	0	0
TRINITY_DN334762_c0_g1	1	1	0	0	0
TRINITY_DN336330_c0_g1	1	1	0	0	0
TRINITY_DN337293_c0_g1	1	1	0	0	0
TRINITY_DN337852_c0_g1	1	1	0	0	0
TRINITY_DN338663_c0_g1	1	1	0	0	0
TRINITY_DN339101_c0_g1	1	1	0	0	0
TRINITY_DN343947_c0_g1	1	1	0	0	0
TRINITY_DN346616_c0_g1	1	1	0	0	0
TRINITY_DN347137_c0_g1	1	1	0	0	0
TRINITY_DN354509_c0_g1	1	1	0	0	0
TRINITY_DN356280_c0_g1	1	1	0	0	0
TRINITY_DN36036_c0_g1	1	1	0	0	0
TRINITY_DN364965_c0_g1	1	1	0	0	0
TRINITY_DN369368_c0_g1	1	1	0	0	0
TRINITY_DN369869_c0_g1	1	1	0	0	0
TRINITY_DN3707_c3_g3	1	1	0	0	0
TRINITY_DN381612_c0_g1	1	1	0	0	0
TRINITY_DN387044_c0_g1	1	1	0	0	0
TRINITY_DN389841_c0_g2	1	1	0	0	0
TRINITY_DN390848_c0_g1	1	1	0	0	0
TRINITY_DN390848_c0_g20	1	1	0	0	0
TRINITY_DN390848_c0_g3	1	1	0	0	0
TRINITY_DN390937_c17_g1	1	1	0	0	0
TRINITY_DN391034_c1_g1	1	1	0	0	0
TRINITY_DN392500_c0_g1	1	1	0	0	0
TRINITY_DN39331_c0_g1	1	1	0	0	0
TRINITY_DN39331_c0_g2	1	1	0	0	0
TRINITY_DN394928_c0_g15	1	1	0	0	0
TRINITY_DN394928_c0_g16	1	1	0	0	0
TRINITY_DN394928_c0_g2	1	1	0	0	0
TRINITY_DN397337_c0_g1	1	1	0	0	0
TRINITY_DN39839_c0_g1	1	1	0	0	0
TRINITY_DN403254_c0_g1	1	1	0	0	0
TRINITY_DN405250_c0_g1	1	1	0	0	0
TRINITY_DN406469_c0_g1	1	1	0	0	0
TRINITY_DN408224_c0_g1	1	1	0	0	0
TRINITY_DN414348_c0_g1	1	1	0	0	0
TRINITY_DN415980_c0_g1	1	1	0	0	0
TRINITY_DN42056_c2_g1	1	1	0	0	0
TRINITY_DN44892_c0_g2	1	1	0	0	0
TRINITY_DN46512_c0_g1	1	1	0	0	0
TRINITY_DN5214_c0_g1	1	1	0	0	0
TRINITY_DN55315_c0_g1	1	1	0	0	0
TRINITY_DN56835_c0_g1	1	1	0	0	0
TRINITY_DN62624_c0_g2	1	1	0	0	0
TRINITY_DN64421_c0_g1	1	1	0	0	0
TRINITY_DN64510_c0_g2	1	1	0	0	0
TRINITY_DN64672_c0_g1	1	1	0	0	0
TRINITY_DN65719_c0_g1	1	1	0	0	0
TRINITY_DN6581_c0_g1	1	1	0	0	0
TRINITY_DN6587_c0_g1	1	1	0	0	0
TRINITY_DN67208_c0_g1	1	1	0	0	0
TRINITY_DN67929_c0_g6	1	1	0	0	0
TRINITY_DN67974_c0_g2	1	1	0	0	0
TRINITY_DN70650_c0_g1	1	1	0	0	0
TRINITY_DN77375_c0_g2	1	1	0	0	0
TRINITY_DN77884_c0_g1	1	1	0	0	0
TRINITY_DN8448_c0_g1	1	1	0	0	0
TRINITY_DN86482_c0_g1	1	1	0	0	0
TRINITY_DN87446_c0_g1	1	1	0	0	0
TRINITY_DN87697_c0_g1	1	1	0	0	0
TRINITY_DN95534_c0_g1	1	1	0	0	0
TRINITY_DN96332_c0_g1	1	1	0	0	0
