tau	PRB	PRL	PRP	PRPD
TRINITY_DN278747_c0_g1	1	0	1	0	0
TRINITY_DN278750_c0_g1	1	0	1	0	0
TRINITY_DN278757_c0_g1	1	0	1	0	0
TRINITY_DN27876_c0_g1	1	0	1	0	0
TRINITY_DN278760_c0_g1	1	0	1	0	0
TRINITY_DN278761_c0_g1	1	0	1	0	0
TRINITY_DN278764_c0_g1	1	0	1	0	0
TRINITY_DN278765_c0_g1	1	0	1	0	0
TRINITY_DN278771_c0_g1	1	0	1	0	0
TRINITY_DN278778_c0_g1	1	0	1	0	0
TRINITY_DN27878_c0_g1	1	0	1	0	0
TRINITY_DN278784_c0_g1	1	0	1	0	0
TRINITY_DN278785_c0_g1	1	0	1	0	0
TRINITY_DN278788_c0_g1	1	0	1	0	0
TRINITY_DN27879_c0_g1	1	0	1	0	0
TRINITY_DN278798_c0_g1	1	0	1	0	0
TRINITY_DN2788_c0_g2	1	0	1	0	0
TRINITY_DN278802_c0_g1	1	0	1	0	0
TRINITY_DN278806_c0_g1	1	0	1	0	0
TRINITY_DN278807_c0_g1	1	0	1	0	0
TRINITY_DN278817_c0_g1	1	0	1	0	0
TRINITY_DN27882_c0_g1	1	0	1	0	0
TRINITY_DN278826_c0_g1	1	0	1	0	0
TRINITY_DN278832_c0_g1	1	0	1	0	0
TRINITY_DN278837_c0_g1	1	0	1	0	0
TRINITY_DN278840_c0_g1	1	0	1	0	0
TRINITY_DN278842_c0_g1	1	0	1	0	0
TRINITY_DN278844_c0_g1	1	0	1	0	0
TRINITY_DN27885_c0_g1	1	0	1	0	0
TRINITY_DN278850_c0_g1	1	0	1	0	0
TRINITY_DN278858_c0_g1	1	0	1	0	0
TRINITY_DN27886_c0_g1	1	0	1	0	0
TRINITY_DN278861_c0_g1	1	0	1	0	0
TRINITY_DN278863_c0_g1	1	0	1	0	0
TRINITY_DN278864_c0_g1	1	0	1	0	0
TRINITY_DN278865_c0_g1	1	0	1	0	0
TRINITY_DN278867_c0_g1	1	0	1	0	0
TRINITY_DN278868_c0_g1	1	0	1	0	0
TRINITY_DN278873_c0_g1	1	0	1	0	0
TRINITY_DN278878_c0_g1	1	0	1	0	0
TRINITY_DN278884_c0_g1	1	0	1	0	0
TRINITY_DN278886_c0_g1	1	0	1	0	0
TRINITY_DN278887_c0_g1	1	0	1	0	0
TRINITY_DN278892_c0_g1	1	0	1	0	0
TRINITY_DN278895_c0_g1	1	0	1	0	0
TRINITY_DN27890_c0_g1	1	0	1	0	0
TRINITY_DN278901_c0_g1	1	0	1	0	0
TRINITY_DN278904_c0_g1	1	0	1	0	0
TRINITY_DN278906_c0_g1	1	0	1	0	0
TRINITY_DN278909_c0_g1	1	0	1	0	0
TRINITY_DN278910_c0_g1	1	0	1	0	0
TRINITY_DN278918_c0_g1	1	0	1	0	0
TRINITY_DN278920_c0_g1	1	0	1	0	0
TRINITY_DN278922_c0_g1	1	0	1	0	0
TRINITY_DN278932_c0_g1	1	0	1	0	0
TRINITY_DN278934_c0_g1	1	0	1	0	0
TRINITY_DN278941_c0_g1	1	0	1	0	0
TRINITY_DN278943_c0_g1	1	0	1	0	0
TRINITY_DN278944_c0_g1	1	0	1	0	0
TRINITY_DN278946_c0_g1	1	0	1	0	0
TRINITY_DN278953_c0_g1	1	0	1	0	0
TRINITY_DN278954_c0_g1	1	0	1	0	0
TRINITY_DN278957_c0_g1	1	0	1	0	0
TRINITY_DN278958_c0_g1	1	0	1	0	0
TRINITY_DN278970_c0_g1	1	0	1	0	0
TRINITY_DN278973_c0_g1	1	0	1	0	0
TRINITY_DN278974_c0_g1	1	0	1	0	0
TRINITY_DN278978_c0_g1	1	0	1	0	0
TRINITY_DN278982_c0_g1	1	0	1	0	0
TRINITY_DN278985_c0_g1	1	0	1	0	0
TRINITY_DN278987_c0_g1	1	0	1	0	0
TRINITY_DN278994_c0_g1	1	0	1	0	0
TRINITY_DN278996_c0_g1	1	0	1	0	0
TRINITY_DN279001_c0_g1	1	0	1	0	0
TRINITY_DN279004_c0_g1	1	0	1	0	0
TRINITY_DN279005_c0_g1	1	0	1	0	0
TRINITY_DN279006_c0_g1	1	0	1	0	0
TRINITY_DN279007_c0_g1	1	0	1	0	0
TRINITY_DN279011_c0_g1	1	0	1	0	0
TRINITY_DN279013_c0_g1	1	0	1	0	0
TRINITY_DN279020_c0_g1	1	0	1	0	0
TRINITY_DN279024_c0_g1	1	0	1	0	0
TRINITY_DN279025_c0_g1	1	0	1	0	0
TRINITY_DN279026_c0_g1	1	0	1	0	0
TRINITY_DN279029_c0_g1	1	0	1	0	0
TRINITY_DN279031_c0_g1	1	0	1	0	0
TRINITY_DN279034_c0_g1	1	0	1	0	0
TRINITY_DN279037_c0_g1	1	0	1	0	0
TRINITY_DN279045_c0_g1	1	0	1	0	0
TRINITY_DN279048_c0_g1	1	0	1	0	0
TRINITY_DN279051_c0_g1	1	0	1	0	0
TRINITY_DN279052_c0_g1	1	0	1	0	0
TRINITY_DN279054_c0_g1	1	0	1	0	0
TRINITY_DN279064_c0_g1	1	0	1	0	0
TRINITY_DN279066_c0_g1	1	0	1	0	0
TRINITY_DN279068_c0_g1	1	0	1	0	0
TRINITY_DN279070_c0_g1	1	0	1	0	0
TRINITY_DN279079_c0_g1	1	0	1	0	0
TRINITY_DN27908_c0_g1	1	0	1	0	0
TRINITY_DN279082_c0_g1	1	0	1	0	0
TRINITY_DN279090_c0_g1	1	0	1	0	0
TRINITY_DN279091_c0_g1	1	0	1	0	0
TRINITY_DN279094_c0_g1	1	0	1	0	0
TRINITY_DN2791_c0_g1	1	0	1	0	0
TRINITY_DN279114_c0_g1	1	0	1	0	0
TRINITY_DN279115_c0_g1	1	0	1	0	0
TRINITY_DN279117_c0_g1	1	0	1	0	0
TRINITY_DN279122_c0_g1	1	0	1	0	0
TRINITY_DN279126_c0_g1	1	0	1	0	0
TRINITY_DN27913_c0_g1	1	0	1	0	0
TRINITY_DN279131_c0_g1	1	0	1	0	0
TRINITY_DN279144_c0_g1	1	0	1	0	0
TRINITY_DN279154_c0_g1	1	0	1	0	0
TRINITY_DN279155_c0_g1	1	0	1	0	0
TRINITY_DN279158_c0_g1	1	0	1	0	0
TRINITY_DN279160_c0_g1	1	0	1	0	0
TRINITY_DN279161_c0_g1	1	0	1	0	0
TRINITY_DN279164_c0_g1	1	0	1	0	0
TRINITY_DN279165_c0_g1	1	0	1	0	0
TRINITY_DN279169_c0_g1	1	0	1	0	0
TRINITY_DN279178_c0_g1	1	0	1	0	0
TRINITY_DN279187_c0_g1	1	0	1	0	0
TRINITY_DN27919_c0_g1	1	0	1	0	0
TRINITY_DN279192_c0_g1	1	0	1	0	0
TRINITY_DN279197_c0_g1	1	0	1	0	0
TRINITY_DN2792_c0_g1	1	0	1	0	0
TRINITY_DN279203_c0_g1	1	0	1	0	0
TRINITY_DN279205_c0_g1	1	0	1	0	0
TRINITY_DN279213_c0_g1	1	0	1	0	0
TRINITY_DN279215_c0_g1	1	0	1	0	0
TRINITY_DN279216_c0_g1	1	0	1	0	0
TRINITY_DN279217_c0_g1	1	0	1	0	0
TRINITY_DN279218_c0_g1	1	0	1	0	0
TRINITY_DN279229_c0_g1	1	0	1	0	0
TRINITY_DN279233_c0_g1	1	0	1	0	0
TRINITY_DN279236_c0_g1	1	0	1	0	0
TRINITY_DN279241_c0_g1	1	0	1	0	0
TRINITY_DN279245_c0_g1	1	0	1	0	0
TRINITY_DN279246_c0_g1	1	0	1	0	0
TRINITY_DN279248_c0_g1	1	0	1	0	0
TRINITY_DN279252_c0_g1	1	0	1	0	0
TRINITY_DN279257_c0_g1	1	0	1	0	0
TRINITY_DN279259_c0_g1	1	0	1	0	0
TRINITY_DN279264_c0_g1	1	0	1	0	0
TRINITY_DN279265_c0_g1	1	0	1	0	0
TRINITY_DN279268_c0_g1	1	0	1	0	0
TRINITY_DN279270_c0_g1	1	0	1	0	0
TRINITY_DN279272_c0_g1	1	0	1	0	0
TRINITY_DN279280_c0_g1	1	0	1	0	0
TRINITY_DN279283_c0_g1	1	0	1	0	0
TRINITY_DN279285_c0_g1	1	0	1	0	0
TRINITY_DN27929_c0_g1	1	0	1	0	0
TRINITY_DN279306_c0_g1	1	0	1	0	0
TRINITY_DN279310_c0_g1	1	0	1	0	0
TRINITY_DN279315_c0_g1	1	0	1	0	0
TRINITY_DN279344_c0_g1	1	0	1	0	0
TRINITY_DN279347_c0_g1	1	0	1	0	0
TRINITY_DN279349_c0_g1	1	0	1	0	0
TRINITY_DN279352_c0_g1	1	0	1	0	0
TRINITY_DN279354_c0_g1	1	0	1	0	0
TRINITY_DN279360_c0_g1	1	0	1	0	0
TRINITY_DN279361_c0_g1	1	0	1	0	0
TRINITY_DN279368_c0_g1	1	0	1	0	0
TRINITY_DN279373_c0_g1	1	0	1	0	0
TRINITY_DN279376_c0_g1	1	0	1	0	0
TRINITY_DN27938_c0_g1	1	0	1	0	0
TRINITY_DN279388_c0_g1	1	0	1	0	0
TRINITY_DN27939_c0_g1	1	0	1	0	0
TRINITY_DN27939_c0_g2	1	0	1	0	0
TRINITY_DN279390_c0_g1	1	0	1	0	0
TRINITY_DN279392_c0_g1	1	0	1	0	0
TRINITY_DN279396_c0_g1	1	0	1	0	0
TRINITY_DN279399_c0_g1	1	0	1	0	0
TRINITY_DN279406_c0_g1	1	0	1	0	0
TRINITY_DN279408_c0_g1	1	0	1	0	0
TRINITY_DN279409_c0_g1	1	0	1	0	0
TRINITY_DN279415_c0_g1	1	0	1	0	0
TRINITY_DN279417_c0_g1	1	0	1	0	0
TRINITY_DN279431_c0_g1	1	0	1	0	0
TRINITY_DN279432_c0_g1	1	0	1	0	0
TRINITY_DN279435_c0_g1	1	0	1	0	0
TRINITY_DN279437_c0_g1	1	0	1	0	0
TRINITY_DN279438_c0_g1	1	0	1	0	0
TRINITY_DN279441_c0_g1	1	0	1	0	0
TRINITY_DN279443_c0_g1	1	0	1	0	0
TRINITY_DN279445_c0_g1	1	0	1	0	0
TRINITY_DN279447_c0_g1	1	0	1	0	0
TRINITY_DN279448_c0_g1	1	0	1	0	0
TRINITY_DN27945_c0_g1	1	0	1	0	0
TRINITY_DN279455_c0_g1	1	0	1	0	0
TRINITY_DN279467_c0_g1	1	0	1	0	0
TRINITY_DN279468_c0_g1	1	0	1	0	0
TRINITY_DN279469_c0_g1	1	0	1	0	0
TRINITY_DN279470_c0_g1	1	0	1	0	0
TRINITY_DN279475_c0_g1	1	0	1	0	0
TRINITY_DN279476_c0_g1	1	0	1	0	0
TRINITY_DN279481_c0_g1	1	0	1	0	0
TRINITY_DN279482_c0_g1	1	0	1	0	0
TRINITY_DN279485_c0_g1	1	0	1	0	0
TRINITY_DN279490_c0_g1	1	0	1	0	0
TRINITY_DN279497_c0_g1	1	0	1	0	0
TRINITY_DN279499_c0_g1	1	0	1	0	0
TRINITY_DN279501_c0_g1	1	0	1	0	0
TRINITY_DN279504_c0_g1	1	0	1	0	0
TRINITY_DN279506_c0_g1	1	0	1	0	0
TRINITY_DN279520_c0_g1	1	0	1	0	0
TRINITY_DN279523_c0_g1	1	0	1	0	0
TRINITY_DN279526_c0_g1	1	0	1	0	0
TRINITY_DN279529_c0_g1	1	0	1	0	0
TRINITY_DN279533_c0_g2	1	0	1	0	0
TRINITY_DN279536_c0_g1	1	0	1	0	0
TRINITY_DN279537_c0_g1	1	0	1	0	0
TRINITY_DN279539_c0_g1	1	0	1	0	0
TRINITY_DN279545_c0_g1	1	0	1	0	0
TRINITY_DN279548_c0_g1	1	0	1	0	0
TRINITY_DN279550_c0_g1	1	0	1	0	0
TRINITY_DN279558_c0_g1	1	0	1	0	0
TRINITY_DN279559_c0_g1	1	0	1	0	0
TRINITY_DN279561_c0_g1	1	0	1	0	0
TRINITY_DN279564_c0_g1	1	0	1	0	0
TRINITY_DN27957_c0_g1	1	0	1	0	0
TRINITY_DN279571_c0_g1	1	0	1	0	0
TRINITY_DN279574_c0_g1	1	0	1	0	0
TRINITY_DN279575_c0_g1	1	0	1	0	0
TRINITY_DN279576_c0_g1	1	0	1	0	0
TRINITY_DN279598_c0_g1	1	0	1	0	0
TRINITY_DN279609_c0_g1	1	0	1	0	0
TRINITY_DN279618_c0_g1	1	0	1	0	0
TRINITY_DN279634_c0_g1	1	0	1	0	0
TRINITY_DN279635_c0_g1	1	0	1	0	0
TRINITY_DN279638_c0_g1	1	0	1	0	0
TRINITY_DN279642_c0_g1	1	0	1	0	0
TRINITY_DN279646_c0_g1	1	0	1	0	0
TRINITY_DN279649_c0_g2	1	0	1	0	0
TRINITY_DN279660_c0_g1	1	0	1	0	0
TRINITY_DN279664_c0_g1	1	0	1	0	0
TRINITY_DN279665_c0_g1	1	0	1	0	0
TRINITY_DN27967_c0_g3	1	0	1	0	0
TRINITY_DN279671_c0_g1	1	0	1	0	0
TRINITY_DN279672_c0_g1	1	0	1	0	0
TRINITY_DN279673_c0_g1	1	0	1	0	0
TRINITY_DN279684_c0_g1	1	0	1	0	0
TRINITY_DN279686_c0_g1	1	0	1	0	0
TRINITY_DN279687_c0_g1	1	0	1	0	0
TRINITY_DN279693_c0_g1	1	0	1	0	0
TRINITY_DN279695_c0_g1	1	0	1	0	0
TRINITY_DN279698_c0_g1	1	0	1	0	0
TRINITY_DN27970_c0_g1	1	0	1	0	0
TRINITY_DN279702_c0_g1	1	0	1	0	0
TRINITY_DN279709_c0_g1	1	0	1	0	0
TRINITY_DN279721_c0_g1	1	0	1	0	0
TRINITY_DN279723_c0_g1	1	0	1	0	0
TRINITY_DN279738_c0_g1	1	0	1	0	0
TRINITY_DN279742_c0_g1	1	0	1	0	0
TRINITY_DN27975_c0_g1	1	0	1	0	0
TRINITY_DN279750_c0_g1	1	0	1	0	0
TRINITY_DN279751_c0_g1	1	0	1	0	0
TRINITY_DN279776_c0_g1	1	0	1	0	0
TRINITY_DN279777_c0_g1	1	0	1	0	0
TRINITY_DN279778_c0_g1	1	0	1	0	0
TRINITY_DN279780_c0_g1	1	0	1	0	0
TRINITY_DN279781_c0_g1	1	0	1	0	0
TRINITY_DN279787_c0_g1	1	0	1	0	0
TRINITY_DN279788_c0_g1	1	0	1	0	0
TRINITY_DN279796_c0_g1	1	0	1	0	0
TRINITY_DN279798_c0_g1	1	0	1	0	0
TRINITY_DN279800_c0_g1	1	0	1	0	0
TRINITY_DN279811_c0_g1	1	0	1	0	0
TRINITY_DN279812_c0_g1	1	0	1	0	0
TRINITY_DN279813_c0_g1	1	0	1	0	0
TRINITY_DN279816_c0_g1	1	0	1	0	0
TRINITY_DN279817_c0_g1	1	0	1	0	0
TRINITY_DN279820_c0_g1	1	0	1	0	0
TRINITY_DN279827_c0_g1	1	0	1	0	0
TRINITY_DN279830_c0_g1	1	0	1	0	0
TRINITY_DN279832_c0_g1	1	0	1	0	0
TRINITY_DN279833_c0_g1	1	0	1	0	0
TRINITY_DN279834_c0_g1	1	0	1	0	0
TRINITY_DN279837_c0_g1	1	0	1	0	0
TRINITY_DN279838_c0_g1	1	0	1	0	0
TRINITY_DN27984_c0_g1	1	0	1	0	0
TRINITY_DN279848_c0_g1	1	0	1	0	0
TRINITY_DN279850_c0_g1	1	0	1	0	0
TRINITY_DN279857_c0_g1	1	0	1	0	0
TRINITY_DN279859_c0_g1	1	0	1	0	0
TRINITY_DN279875_c0_g1	1	0	1	0	0
TRINITY_DN279876_c0_g1	1	0	1	0	0
TRINITY_DN27988_c0_g1	1	0	1	0	0
TRINITY_DN27988_c1_g1	1	0	1	0	0
TRINITY_DN27988_c1_g2	1	0	1	0	0
TRINITY_DN2799_c0_g1	1	0	1	0	0
TRINITY_DN27990_c0_g1	1	0	1	0	0
TRINITY_DN279901_c0_g1	1	0	1	0	0
TRINITY_DN27991_c0_g1	1	0	1	0	0
TRINITY_DN279922_c0_g1	1	0	1	0	0
TRINITY_DN279927_c0_g1	1	0	1	0	0
TRINITY_DN279934_c0_g1	1	0	1	0	0
TRINITY_DN279938_c0_g1	1	0	1	0	0
TRINITY_DN279939_c0_g1	1	0	1	0	0
TRINITY_DN27994_c0_g1	1	0	1	0	0
TRINITY_DN279941_c0_g1	1	0	1	0	0
TRINITY_DN279952_c0_g1	1	0	1	0	0
TRINITY_DN279954_c0_g1	1	0	1	0	0
TRINITY_DN279955_c0_g1	1	0	1	0	0
TRINITY_DN279959_c0_g1	1	0	1	0	0
TRINITY_DN27996_c0_g1	1	0	1	0	0
TRINITY_DN279972_c0_g1	1	0	1	0	0
TRINITY_DN279984_c0_g1	1	0	1	0	0
TRINITY_DN279990_c0_g1	1	0	1	0	0
TRINITY_DN28001_c0_g1	1	0	1	0	0
TRINITY_DN280012_c0_g1	1	0	1	0	0
TRINITY_DN280015_c0_g1	1	0	1	0	0
TRINITY_DN280016_c0_g1	1	0	1	0	0
TRINITY_DN280021_c0_g1	1	0	1	0	0
TRINITY_DN280034_c0_g1	1	0	1	0	0
TRINITY_DN280043_c0_g1	1	0	1	0	0
TRINITY_DN280046_c0_g1	1	0	1	0	0
TRINITY_DN280053_c0_g1	1	0	1	0	0
TRINITY_DN280056_c0_g1	1	0	1	0	0
TRINITY_DN280058_c0_g1	1	0	1	0	0
TRINITY_DN280059_c0_g1	1	0	1	0	0
TRINITY_DN280069_c0_g1	1	0	1	0	0
TRINITY_DN280073_c0_g1	1	0	1	0	0
TRINITY_DN280083_c0_g1	1	0	1	0	0
TRINITY_DN280090_c0_g1	1	0	1	0	0
TRINITY_DN280091_c0_g1	1	0	1	0	0
TRINITY_DN280099_c0_g1	1	0	1	0	0
TRINITY_DN280100_c0_g1	1	0	1	0	0
TRINITY_DN280103_c0_g1	1	0	1	0	0
TRINITY_DN280111_c0_g1	1	0	1	0	0
TRINITY_DN280115_c0_g1	1	0	1	0	0
TRINITY_DN280118_c0_g1	1	0	1	0	0
TRINITY_DN280141_c0_g1	1	0	1	0	0
TRINITY_DN280151_c0_g1	1	0	1	0	0
TRINITY_DN280161_c0_g1	1	0	1	0	0
TRINITY_DN280165_c0_g1	1	0	1	0	0
TRINITY_DN280172_c0_g1	1	0	1	0	0
TRINITY_DN280180_c0_g1	1	0	1	0	0
TRINITY_DN280195_c0_g1	1	0	1	0	0
TRINITY_DN280196_c0_g1	1	0	1	0	0
TRINITY_DN280201_c0_g1	1	0	1	0	0
TRINITY_DN280206_c0_g1	1	0	1	0	0
TRINITY_DN28021_c0_g1	1	0	1	0	0
TRINITY_DN280217_c0_g1	1	0	1	0	0
TRINITY_DN280228_c0_g1	1	0	1	0	0
TRINITY_DN280229_c0_g1	1	0	1	0	0
TRINITY_DN280231_c0_g1	1	0	1	0	0
TRINITY_DN280233_c0_g1	1	0	1	0	0
TRINITY_DN280236_c0_g1	1	0	1	0	0
TRINITY_DN280237_c0_g1	1	0	1	0	0
TRINITY_DN280238_c0_g1	1	0	1	0	0
TRINITY_DN280245_c0_g1	1	0	1	0	0
TRINITY_DN280249_c0_g1	1	0	1	0	0
TRINITY_DN280253_c0_g1	1	0	1	0	0
TRINITY_DN280268_c0_g1	1	0	1	0	0
TRINITY_DN280271_c0_g1	1	0	1	0	0
TRINITY_DN28030_c0_g1	1	0	1	0	0
TRINITY_DN28030_c0_g2	1	0	1	0	0
TRINITY_DN280305_c0_g1	1	0	1	0	0
TRINITY_DN280307_c0_g1	1	0	1	0	0
TRINITY_DN280310_c0_g1	1	0	1	0	0
TRINITY_DN280312_c0_g1	1	0	1	0	0
TRINITY_DN280317_c0_g1	1	0	1	0	0
TRINITY_DN280320_c0_g1	1	0	1	0	0
TRINITY_DN280338_c0_g1	1	0	1	0	0
TRINITY_DN280351_c0_g1	1	0	1	0	0
TRINITY_DN280353_c0_g1	1	0	1	0	0
TRINITY_DN280359_c0_g1	1	0	1	0	0
TRINITY_DN280395_c0_g1	1	0	1	0	0
TRINITY_DN280404_c0_g1	1	0	1	0	0
TRINITY_DN280405_c0_g1	1	0	1	0	0
TRINITY_DN280406_c0_g1	1	0	1	0	0
TRINITY_DN280419_c0_g1	1	0	1	0	0
TRINITY_DN280444_c0_g1	1	0	1	0	0
TRINITY_DN280446_c0_g1	1	0	1	0	0
TRINITY_DN280450_c0_g1	1	0	1	0	0
TRINITY_DN280477_c0_g1	1	0	1	0	0
TRINITY_DN28048_c0_g1	1	0	1	0	0
TRINITY_DN280484_c0_g1	1	0	1	0	0
TRINITY_DN280494_c0_g1	1	0	1	0	0
TRINITY_DN280505_c0_g1	1	0	1	0	0
TRINITY_DN280532_c0_g1	1	0	1	0	0
TRINITY_DN280542_c0_g1	1	0	1	0	0
TRINITY_DN280544_c0_g1	1	0	1	0	0
TRINITY_DN280547_c0_g1	1	0	1	0	0
TRINITY_DN280553_c0_g1	1	0	1	0	0
TRINITY_DN280554_c0_g1	1	0	1	0	0
TRINITY_DN280562_c0_g1	1	0	1	0	0
TRINITY_DN280580_c0_g1	1	0	1	0	0
TRINITY_DN280591_c0_g1	1	0	1	0	0
TRINITY_DN280602_c0_g1	1	0	1	0	0
TRINITY_DN28061_c0_g1	1	0	1	0	0
TRINITY_DN280620_c0_g1	1	0	1	0	0
TRINITY_DN280630_c0_g1	1	0	1	0	0
TRINITY_DN280695_c0_g1	1	0	1	0	0
TRINITY_DN2807_c0_g1	1	0	1	0	0
TRINITY_DN28070_c0_g1	1	0	1	0	0
TRINITY_DN28073_c0_g1	1	0	1	0	0
TRINITY_DN280751_c0_g1	1	0	1	0	0
TRINITY_DN28079_c0_g1	1	0	1	0	0
TRINITY_DN2809_c0_g1	1	0	1	0	0
TRINITY_DN28090_c0_g1	1	0	1	0	0
TRINITY_DN28091_c0_g1	1	0	1	0	0
TRINITY_DN28104_c0_g1	1	0	1	0	0
TRINITY_DN28105_c0_g1	1	0	1	0	0
TRINITY_DN281083_c0_g1	1	0	1	0	0
TRINITY_DN28116_c0_g2	1	0	1	0	0
TRINITY_DN28123_c0_g1	1	0	1	0	0
TRINITY_DN28125_c0_g1	1	0	1	0	0
TRINITY_DN28131_c0_g1	1	0	1	0	0
TRINITY_DN28137_c0_g1	1	0	1	0	0
TRINITY_DN2814_c0_g1	1	0	1	0	0
TRINITY_DN281475_c0_g1	1	0	1	0	0
TRINITY_DN28149_c0_g2	1	0	1	0	0
TRINITY_DN281547_c0_g1	1	0	1	0	0
TRINITY_DN281566_c0_g1	1	0	1	0	0
TRINITY_DN281567_c0_g1	1	0	1	0	0
TRINITY_DN281571_c0_g1	1	0	1	0	0
TRINITY_DN281575_c0_g1	1	0	1	0	0
TRINITY_DN281578_c0_g1	1	0	1	0	0
TRINITY_DN281579_c0_g1	1	0	1	0	0
TRINITY_DN281580_c0_g1	1	0	1	0	0
TRINITY_DN281581_c0_g1	1	0	1	0	0
TRINITY_DN281584_c0_g1	1	0	1	0	0
TRINITY_DN281586_c0_g1	1	0	1	0	0
TRINITY_DN281591_c0_g1	1	0	1	0	0
TRINITY_DN281596_c0_g1	1	0	1	0	0
TRINITY_DN281600_c0_g1	1	0	1	0	0
TRINITY_DN281603_c1_g1	1	0	1	0	0
TRINITY_DN281604_c0_g2	1	0	1	0	0
TRINITY_DN281606_c2_g1	1	0	1	0	0
TRINITY_DN281613_c0_g1	1	0	1	0	0
TRINITY_DN281614_c0_g1	1	0	1	0	0
TRINITY_DN281616_c0_g1	1	0	1	0	0
TRINITY_DN281622_c44_g8	1	0	1	0	0
TRINITY_DN281625_c0_g1	1	0	1	0	0
TRINITY_DN281627_c0_g1	1	0	1	0	0
TRINITY_DN281628_c0_g1	1	0	1	0	0
TRINITY_DN281631_c0_g1	1	0	1	0	0
TRINITY_DN281633_c0_g1	1	0	1	0	0
TRINITY_DN281637_c0_g1	1	0	1	0	0
TRINITY_DN281638_c0_g1	1	0	1	0	0
TRINITY_DN281640_c0_g1	1	0	1	0	0
TRINITY_DN281644_c0_g1	1	0	1	0	0
TRINITY_DN281646_c0_g1	1	0	1	0	0
TRINITY_DN281647_c0_g1	1	0	1	0	0
TRINITY_DN281651_c0_g1	1	0	1	0	0
TRINITY_DN281653_c0_g1	1	0	1	0	0
TRINITY_DN281654_c0_g1	1	0	1	0	0
TRINITY_DN28166_c0_g1	1	0	1	0	0
TRINITY_DN281660_c0_g1	1	0	1	0	0
TRINITY_DN281662_c0_g1	1	0	1	0	0
TRINITY_DN281668_c0_g1	1	0	1	0	0
TRINITY_DN281674_c0_g1	1	0	1	0	0
TRINITY_DN281675_c0_g1	1	0	1	0	0
TRINITY_DN281681_c2_g1	1	0	1	0	0
TRINITY_DN281681_c2_g2	1	0	1	0	0
TRINITY_DN281681_c2_g3	1	0	1	0	0
TRINITY_DN281681_c3_g1	1	0	1	0	0
TRINITY_DN281683_c0_g1	1	0	1	0	0
TRINITY_DN281686_c0_g1	1	0	1	0	0
TRINITY_DN281688_c0_g1	1	0	1	0	0
TRINITY_DN281691_c0_g1	1	0	1	0	0
TRINITY_DN281692_c0_g1	1	0	1	0	0
TRINITY_DN281693_c2_g1	1	0	1	0	0
TRINITY_DN281695_c0_g1	1	0	1	0	0
TRINITY_DN281702_c0_g1	1	0	1	0	0
TRINITY_DN281703_c0_g1	1	0	1	0	0
TRINITY_DN281705_c0_g1	1	0	1	0	0
TRINITY_DN281712_c0_g1	1	0	1	0	0
TRINITY_DN281715_c0_g1	1	0	1	0	0
TRINITY_DN281716_c0_g1	1	0	1	0	0
TRINITY_DN281718_c0_g1	1	0	1	0	0
TRINITY_DN281720_c0_g1	1	0	1	0	0
TRINITY_DN281721_c0_g1	1	0	1	0	0
TRINITY_DN281722_c0_g1	1	0	1	0	0
TRINITY_DN281724_c0_g1	1	0	1	0	0
TRINITY_DN281727_c0_g1	1	0	1	0	0
TRINITY_DN281729_c0_g1	1	0	1	0	0
TRINITY_DN281730_c0_g1	1	0	1	0	0
TRINITY_DN281732_c0_g1	1	0	1	0	0
TRINITY_DN281734_c0_g1	1	0	1	0	0
TRINITY_DN281738_c0_g1	1	0	1	0	0
TRINITY_DN281739_c0_g1	1	0	1	0	0
TRINITY_DN28174_c0_g1	1	0	1	0	0
TRINITY_DN281748_c0_g1	1	0	1	0	0
TRINITY_DN281749_c0_g1	1	0	1	0	0
TRINITY_DN281751_c0_g1	1	0	1	0	0
TRINITY_DN281752_c0_g1	1	0	1	0	0
TRINITY_DN281755_c0_g1	1	0	1	0	0
TRINITY_DN281759_c0_g1	1	0	1	0	0
TRINITY_DN281760_c0_g1	1	0	1	0	0
TRINITY_DN281764_c1_g1	1	0	1	0	0
TRINITY_DN281766_c0_g1	1	0	1	0	0
TRINITY_DN281772_c0_g1	1	0	1	0	0
TRINITY_DN281774_c0_g1	1	0	1	0	0
TRINITY_DN281775_c0_g1	1	0	1	0	0
TRINITY_DN281776_c0_g1	1	0	1	0	0
TRINITY_DN281786_c0_g1	1	0	1	0	0
TRINITY_DN281789_c0_g1	1	0	1	0	0
TRINITY_DN281790_c2_g2	1	0	1	0	0
TRINITY_DN281790_c2_g5	1	0	1	0	0
TRINITY_DN281792_c0_g1	1	0	1	0	0
TRINITY_DN281793_c0_g1	1	0	1	0	0
TRINITY_DN281796_c0_g1	1	0	1	0	0
TRINITY_DN281798_c0_g1	1	0	1	0	0
TRINITY_DN281800_c0_g1	1	0	1	0	0
TRINITY_DN281805_c0_g1	1	0	1	0	0
TRINITY_DN281807_c0_g1	1	0	1	0	0
TRINITY_DN281814_c0_g1	1	0	1	0	0
TRINITY_DN281815_c0_g1	1	0	1	0	0
TRINITY_DN281818_c0_g1	1	0	1	0	0
TRINITY_DN281824_c0_g1	1	0	1	0	0
TRINITY_DN281828_c0_g1	1	0	1	0	0
TRINITY_DN281833_c0_g1	1	0	1	0	0
TRINITY_DN281839_c0_g1	1	0	1	0	0
TRINITY_DN281840_c0_g1	1	0	1	0	0
