tau	PRB	PRP	PRPD
TRINITY_DN253298_c0_g1	1	1	0	0
TRINITY_DN253298_c0_g3	1	1	0	0
TRINITY_DN253302_c0_g1	1	1	0	0
TRINITY_DN253310_c0_g1	1	1	0	0
TRINITY_DN253314_c0_g5	1	1	0	0
TRINITY_DN253324_c0_g1	1	1	0	0
TRINITY_DN253326_c0_g1	1	1	0	0
TRINITY_DN253341_c0_g1	1	1	0	0
TRINITY_DN253350_c0_g1	1	1	0	0
TRINITY_DN253353_c0_g3	1	1	0	0
TRINITY_DN253354_c1_g1	1	1	0	0
TRINITY_DN253360_c0_g1	1	1	0	0
TRINITY_DN253370_c0_g1	1	1	0	0
TRINITY_DN253372_c1_g1	1	1	0	0
TRINITY_DN253376_c0_g1	1	1	0	0
TRINITY_DN253377_c0_g2	1	1	0	0
TRINITY_DN253379_c0_g1	1	1	0	0
TRINITY_DN253390_c0_g1	1	1	0	0
TRINITY_DN253394_c0_g1	1	1	0	0
TRINITY_DN253396_c1_g1	1	1	0	0
TRINITY_DN253396_c2_g1	1	1	0	0
TRINITY_DN253403_c0_g3	1	1	0	0
TRINITY_DN253404_c0_g2	1	1	0	0
TRINITY_DN253405_c0_g2	1	1	0	0
TRINITY_DN253406_c1_g1	1	1	0	0
TRINITY_DN253411_c0_g1	1	1	0	0
TRINITY_DN253412_c0_g1	1	1	0	0
TRINITY_DN253422_c0_g1	1	1	0	0
TRINITY_DN253428_c0_g1	1	1	0	0
TRINITY_DN253435_c0_g1	1	1	0	0
TRINITY_DN253440_c0_g1	1	1	0	0
TRINITY_DN253441_c15_g15	1	1	0	0
TRINITY_DN253441_c15_g2	1	1	0	0
TRINITY_DN253449_c0_g2	1	1	0	0
TRINITY_DN253454_c0_g1	1	1	0	0
TRINITY_DN253456_c0_g1	1	1	0	0
TRINITY_DN253459_c0_g2	1	1	0	0
TRINITY_DN253461_c0_g1	1	1	0	0
TRINITY_DN253468_c0_g1	1	1	0	0
TRINITY_DN253494_c1_g1	1	1	0	0
TRINITY_DN253504_c1_g3	1	1	0	0
TRINITY_DN253504_c1_g6	1	1	0	0
TRINITY_DN253505_c0_g4	1	1	0	0
TRINITY_DN253511_c0_g2	1	1	0	0
TRINITY_DN253515_c2_g1	1	1	0	0
TRINITY_DN253519_c2_g2	1	1	0	0
TRINITY_DN253522_c1_g1	1	1	0	0
TRINITY_DN253523_c0_g1	1	1	0	0
TRINITY_DN253532_c0_g1	1	1	0	0
TRINITY_DN253534_c2_g2	1	1	0	0
TRINITY_DN253536_c0_g1	1	1	0	0
TRINITY_DN253539_c0_g1	1	1	0	0
TRINITY_DN253546_c0_g1	1	1	0	0
TRINITY_DN253549_c0_g1	1	1	0	0
TRINITY_DN253552_c0_g1	1	1	0	0
TRINITY_DN253554_c0_g2	1	1	0	0
TRINITY_DN253557_c0_g1	1	1	0	0
TRINITY_DN253559_c0_g1	1	1	0	0
TRINITY_DN253560_c0_g1	1	1	0	0
TRINITY_DN253562_c1_g1	1	1	0	0
TRINITY_DN253563_c0_g1	1	1	0	0
TRINITY_DN253579_c2_g1	1	1	0	0
TRINITY_DN253592_c0_g1	1	1	0	0
TRINITY_DN253594_c0_g1	1	1	0	0
TRINITY_DN253596_c1_g1	1	1	0	0
TRINITY_DN253597_c0_g1	1	1	0	0
TRINITY_DN253604_c0_g2	1	1	0	0
TRINITY_DN253605_c0_g1	1	1	0	0
TRINITY_DN253608_c0_g1	1	1	0	0
TRINITY_DN253618_c0_g1	1	1	0	0
TRINITY_DN253620_c0_g1	1	1	0	0
TRINITY_DN253620_c0_g3	1	1	0	0
TRINITY_DN253623_c0_g1	1	1	0	0
TRINITY_DN253624_c0_g1	1	1	0	0
TRINITY_DN253626_c0_g2	1	1	0	0
TRINITY_DN253628_c0_g1	1	1	0	0
TRINITY_DN253630_c0_g1	1	1	0	0
TRINITY_DN253632_c0_g1	1	1	0	0
TRINITY_DN253638_c0_g1	1	1	0	0
TRINITY_DN253642_c1_g2	1	1	0	0
TRINITY_DN253645_c0_g2	1	1	0	0
TRINITY_DN253648_c0_g1	1	1	0	0
TRINITY_DN253650_c0_g1	1	1	0	0
TRINITY_DN253650_c1_g1	1	1	0	0
TRINITY_DN253665_c0_g1	1	1	0	0
TRINITY_DN253666_c1_g1	1	1	0	0
TRINITY_DN253674_c0_g2	1	1	0	0
TRINITY_DN253678_c0_g1	1	1	0	0
TRINITY_DN253687_c0_g6	1	1	0	0
TRINITY_DN253700_c0_g1	1	1	0	0
TRINITY_DN253700_c0_g2	1	1	0	0
TRINITY_DN253706_c0_g3	1	1	0	0
TRINITY_DN253707_c3_g8	1	1	0	0
TRINITY_DN253707_c3_g9	1	1	0	0
TRINITY_DN253714_c0_g1	1	1	0	0
TRINITY_DN253717_c0_g1	1	1	0	0
TRINITY_DN253727_c1_g2	1	1	0	0
TRINITY_DN253729_c1_g1	1	1	0	0
TRINITY_DN253732_c0_g1	1	1	0	0
TRINITY_DN253734_c0_g1	1	1	0	0
TRINITY_DN253738_c0_g1	1	1	0	0
TRINITY_DN253741_c1_g1	1	1	0	0
TRINITY_DN253751_c0_g1	1	1	0	0
TRINITY_DN253757_c0_g1	1	1	0	0
TRINITY_DN253762_c0_g1	1	1	0	0
TRINITY_DN253770_c0_g2	1	1	0	0
TRINITY_DN253771_c1_g1	1	1	0	0
TRINITY_DN253775_c0_g1	1	1	0	0
TRINITY_DN253777_c59_g30	1	1	0	0
TRINITY_DN253777_c59_g47	1	1	0	0
TRINITY_DN253779_c0_g1	1	1	0	0
TRINITY_DN253793_c0_g1	1	1	0	0
TRINITY_DN253799_c0_g1	1	1	0	0
TRINITY_DN253801_c0_g4	1	1	0	0
TRINITY_DN253806_c1_g1	1	1	0	0
TRINITY_DN253814_c0_g2	1	1	0	0
TRINITY_DN253818_c1_g1	1	1	0	0
TRINITY_DN253819_c0_g1	1	1	0	0
TRINITY_DN253824_c0_g1	1	1	0	0
TRINITY_DN253825_c1_g1	1	1	0	0
TRINITY_DN253826_c0_g1	1	1	0	0
TRINITY_DN253830_c0_g1	1	1	0	0
TRINITY_DN253831_c0_g1	1	1	0	0
TRINITY_DN253838_c0_g1	1	1	0	0
TRINITY_DN253841_c0_g3	1	1	0	0
TRINITY_DN253843_c0_g1	1	1	0	0
TRINITY_DN253843_c0_g2	1	1	0	0
TRINITY_DN253844_c1_g1	1	1	0	0
TRINITY_DN253846_c1_g1	1	1	0	0
TRINITY_DN253846_c1_g2	1	1	0	0
TRINITY_DN253848_c0_g2	1	1	0	0
TRINITY_DN253851_c2_g1	1	1	0	0
TRINITY_DN253855_c0_g1	1	1	0	0
TRINITY_DN253863_c0_g1	1	1	0	0
TRINITY_DN253864_c0_g1	1	1	0	0
TRINITY_DN253866_c0_g8	1	1	0	0
TRINITY_DN253871_c0_g1	1	1	0	0
TRINITY_DN253874_c0_g1	1	1	0	0
TRINITY_DN253879_c0_g1	1	1	0	0
TRINITY_DN253879_c1_g1	1	1	0	0
TRINITY_DN253890_c0_g1	1	1	0	0
TRINITY_DN253891_c0_g1	1	1	0	0
TRINITY_DN253895_c1_g3	1	1	0	0
TRINITY_DN253896_c0_g2	1	1	0	0
TRINITY_DN253899_c0_g2	1	1	0	0
TRINITY_DN253900_c3_g1	1	1	0	0
TRINITY_DN253905_c0_g2	1	1	0	0
TRINITY_DN253916_c0_g1	1	1	0	0
TRINITY_DN253924_c0_g1	1	1	0	0
TRINITY_DN253924_c0_g2	1	1	0	0
TRINITY_DN253925_c0_g2	1	1	0	0
TRINITY_DN253926_c0_g2	1	1	0	0
TRINITY_DN253926_c0_g3	1	1	0	0
TRINITY_DN253926_c0_g4	1	1	0	0
TRINITY_DN253927_c0_g1	1	1	0	0
TRINITY_DN253931_c0_g2	1	1	0	0
TRINITY_DN253939_c0_g1	1	1	0	0
TRINITY_DN253942_c0_g1	1	1	0	0
TRINITY_DN253945_c0_g1	1	1	0	0
TRINITY_DN253951_c0_g3	1	1	0	0
TRINITY_DN253952_c0_g4	1	1	0	0
TRINITY_DN253952_c0_g5	1	1	0	0
TRINITY_DN253955_c0_g1	1	1	0	0
TRINITY_DN253957_c0_g1	1	1	0	0
TRINITY_DN253959_c1_g1	1	1	0	0
TRINITY_DN253960_c0_g1	1	1	0	0
TRINITY_DN253960_c0_g2	1	1	0	0
TRINITY_DN253963_c1_g1	1	1	0	0
TRINITY_DN253967_c0_g2	1	1	0	0
TRINITY_DN253981_c2_g1	1	1	0	0
TRINITY_DN253993_c1_g1	1	1	0	0
TRINITY_DN254004_c0_g2	1	1	0	0
TRINITY_DN254005_c0_g2	1	1	0	0
TRINITY_DN254011_c0_g1	1	1	0	0
TRINITY_DN254014_c0_g1	1	1	0	0
TRINITY_DN254014_c0_g2	1	1	0	0
TRINITY_DN254022_c0_g1	1	1	0	0
TRINITY_DN254031_c0_g1	1	1	0	0
TRINITY_DN254033_c1_g4	1	1	0	0
TRINITY_DN254034_c0_g2	1	1	0	0
TRINITY_DN254035_c0_g1	1	1	0	0
TRINITY_DN254037_c0_g1	1	1	0	0
TRINITY_DN254038_c0_g1	1	1	0	0
TRINITY_DN254040_c0_g2	1	1	0	0
TRINITY_DN254050_c0_g1	1	1	0	0
TRINITY_DN254050_c0_g4	1	1	0	0
TRINITY_DN254050_c0_g5	1	1	0	0
TRINITY_DN254050_c0_g7	1	1	0	0
TRINITY_DN254056_c0_g1	1	1	0	0
TRINITY_DN254057_c0_g1	1	1	0	0
TRINITY_DN254064_c0_g1	1	1	0	0
TRINITY_DN254073_c5_g1	1	1	0	0
TRINITY_DN254075_c0_g3	1	1	0	0
TRINITY_DN254082_c1_g1	1	1	0	0
TRINITY_DN254089_c1_g1	1	1	0	0
TRINITY_DN254092_c5_g5	1	1	0	0
TRINITY_DN254097_c0_g2	1	1	0	0
TRINITY_DN254099_c1_g2	1	1	0	0
TRINITY_DN254101_c2_g4	1	1	0	0
TRINITY_DN254102_c0_g1	1	1	0	0
TRINITY_DN254104_c0_g1	1	1	0	0
TRINITY_DN254111_c0_g1	1	1	0	0
TRINITY_DN254112_c0_g2	1	1	0	0
TRINITY_DN254119_c0_g1	1	1	0	0
TRINITY_DN254125_c3_g2	1	1	0	0
TRINITY_DN254128_c0_g3	1	1	0	0
TRINITY_DN254136_c0_g1	1	1	0	0
TRINITY_DN254145_c0_g10	1	1	0	0
TRINITY_DN254145_c0_g2	1	1	0	0
TRINITY_DN254145_c0_g7	1	1	0	0
TRINITY_DN254146_c1_g3	1	1	0	0
TRINITY_DN254149_c2_g1	1	1	0	0
TRINITY_DN254149_c3_g1	1	1	0	0
TRINITY_DN254149_c4_g3	1	1	0	0
TRINITY_DN254152_c0_g4	1	1	0	0
TRINITY_DN254158_c1_g1	1	1	0	0
TRINITY_DN254164_c0_g3	1	1	0	0
TRINITY_DN254166_c5_g1	1	1	0	0
TRINITY_DN254171_c0_g1	1	1	0	0
TRINITY_DN254174_c0_g1	1	1	0	0
TRINITY_DN254175_c3_g3	1	1	0	0
TRINITY_DN254178_c0_g1	1	1	0	0
TRINITY_DN254181_c1_g2	1	1	0	0
TRINITY_DN254182_c2_g3	1	1	0	0
TRINITY_DN254183_c12_g1	1	1	0	0
TRINITY_DN254183_c12_g3	1	1	0	0
TRINITY_DN254185_c0_g1	1	1	0	0
TRINITY_DN254187_c0_g1	1	1	0	0
TRINITY_DN254189_c0_g5	1	1	0	0
TRINITY_DN254191_c0_g1	1	1	0	0
TRINITY_DN254192_c0_g1	1	1	0	0
TRINITY_DN254193_c0_g1	1	1	0	0
TRINITY_DN254193_c1_g1	1	1	0	0
TRINITY_DN254193_c2_g1	1	1	0	0
TRINITY_DN254193_c2_g3	1	1	0	0
TRINITY_DN254195_c0_g1	1	1	0	0
TRINITY_DN254210_c0_g1	1	1	0	0
TRINITY_DN254217_c0_g1	1	1	0	0
TRINITY_DN254218_c0_g3	1	1	0	0
TRINITY_DN254218_c0_g4	1	1	0	0
TRINITY_DN254218_c0_g5	1	1	0	0
TRINITY_DN254220_c1_g3	1	1	0	0
TRINITY_DN254222_c1_g4	1	1	0	0
TRINITY_DN254225_c1_g1	1	1	0	0
TRINITY_DN254229_c0_g2	1	1	0	0
TRINITY_DN254232_c4_g3	1	1	0	0
TRINITY_DN254232_c4_g5	1	1	0	0
TRINITY_DN254234_c0_g3	1	1	0	0
TRINITY_DN254235_c0_g1	1	1	0	0
TRINITY_DN254237_c0_g1	1	1	0	0
TRINITY_DN254239_c0_g1	1	1	0	0
TRINITY_DN254243_c0_g1	1	1	0	0
TRINITY_DN254244_c0_g2	1	1	0	0
TRINITY_DN254246_c0_g1	1	1	0	0
TRINITY_DN254247_c0_g2	1	1	0	0
TRINITY_DN254248_c33_g120	1	1	0	0
TRINITY_DN254248_c33_g38	1	1	0	0
TRINITY_DN254248_c33_g5	1	1	0	0
TRINITY_DN254248_c33_g59	1	1	0	0
TRINITY_DN254260_c0_g1	1	1	0	0
TRINITY_DN254262_c0_g1	1	1	0	0
TRINITY_DN254264_c0_g2	1	1	0	0
TRINITY_DN254265_c0_g2	1	1	0	0
TRINITY_DN254265_c1_g1	1	1	0	0
TRINITY_DN254265_c1_g2	1	1	0	0
TRINITY_DN254274_c0_g1	1	1	0	0
TRINITY_DN254286_c0_g1	1	1	0	0
TRINITY_DN254286_c0_g2	1	1	0	0
TRINITY_DN254287_c0_g2	1	1	0	0
TRINITY_DN254289_c0_g3	1	1	0	0
TRINITY_DN254290_c0_g2	1	1	0	0
TRINITY_DN254293_c2_g1	1	1	0	0
TRINITY_DN254296_c0_g1	1	1	0	0
TRINITY_DN254299_c5_g1	1	1	0	0
TRINITY_DN254299_c5_g16	1	1	0	0
TRINITY_DN254306_c2_g3	1	1	0	0
TRINITY_DN254310_c0_g1	1	1	0	0
TRINITY_DN254319_c1_g1	1	1	0	0
TRINITY_DN254329_c0_g2	1	1	0	0
TRINITY_DN254333_c1_g1	1	1	0	0
TRINITY_DN254338_c0_g1	1	1	0	0
TRINITY_DN254339_c0_g2	1	1	0	0
TRINITY_DN254349_c0_g2	1	1	0	0
TRINITY_DN254350_c0_g3	1	1	0	0
TRINITY_DN254356_c6_g4	1	1	0	0
TRINITY_DN254367_c1_g2	1	1	0	0
TRINITY_DN254368_c1_g1	1	1	0	0
TRINITY_DN254373_c0_g2	1	1	0	0
TRINITY_DN254376_c3_g6	1	1	0	0
TRINITY_DN254377_c0_g2	1	1	0	0
TRINITY_DN254389_c0_g2	1	1	0	0
TRINITY_DN254392_c0_g3	1	1	0	0
TRINITY_DN254394_c1_g3	1	1	0	0
TRINITY_DN254397_c0_g1	1	1	0	0
TRINITY_DN254398_c1_g2	1	1	0	0
TRINITY_DN254401_c0_g1	1	1	0	0
TRINITY_DN254402_c2_g1	1	1	0	0
TRINITY_DN254405_c154_g2	1	1	0	0
TRINITY_DN254405_c96_g1	1	1	0	0
TRINITY_DN254411_c0_g2	1	1	0	0
TRINITY_DN254411_c0_g3	1	1	0	0
TRINITY_DN254418_c0_g1	1	1	0	0
TRINITY_DN254423_c0_g1	1	1	0	0
TRINITY_DN254428_c0_g1	1	1	0	0
TRINITY_DN254433_c2_g1	1	1	0	0
TRINITY_DN254433_c2_g3	1	1	0	0
TRINITY_DN254439_c0_g7	1	1	0	0
TRINITY_DN254445_c1_g3	1	1	0	0
TRINITY_DN254447_c0_g1	1	1	0	0
TRINITY_DN254447_c0_g2	1	1	0	0
TRINITY_DN254450_c0_g4	1	1	0	0
TRINITY_DN254458_c0_g1	1	1	0	0
TRINITY_DN254464_c2_g3	1	1	0	0
TRINITY_DN254470_c1_g1	1	1	0	0
TRINITY_DN254471_c4_g4	1	1	0	0
TRINITY_DN254472_c0_g1	1	1	0	0
TRINITY_DN254473_c0_g1	1	1	0	0
TRINITY_DN254477_c0_g1	1	1	0	0
TRINITY_DN254477_c0_g2	1	1	0	0
TRINITY_DN254480_c2_g5	1	1	0	0
TRINITY_DN254480_c3_g2	1	1	0	0
TRINITY_DN254480_c4_g1	1	1	0	0
TRINITY_DN254480_c4_g4	1	1	0	0
TRINITY_DN254497_c0_g1	1	1	0	0
TRINITY_DN254693_c0_g1	1	1	0	0
TRINITY_DN255557_c0_g1	1	1	0	0
TRINITY_DN256513_c1_g3	1	1	0	0
TRINITY_DN263503_c0_g1	1	1	0	0
TRINITY_DN263983_c0_g1	1	1	0	0
TRINITY_DN26451_c0_g1	1	1	0	0
TRINITY_DN266968_c0_g1	1	1	0	0
TRINITY_DN268158_c0_g1	1	1	0	0
TRINITY_DN27555_c0_g1	1	1	0	0
TRINITY_DN280006_c0_g1	1	1	0	0
TRINITY_DN281606_c2_g4	1	1	0	0
TRINITY_DN281790_c2_g3	1	1	0	0
TRINITY_DN283706_c0_g1	1	1	0	0
TRINITY_DN285060_c0_g1	1	1	0	0
TRINITY_DN286582_c0_g1	1	1	0	0
TRINITY_DN289116_c0_g1	1	1	0	0
TRINITY_DN292699_c0_g1	1	1	0	0
TRINITY_DN292861_c0_g1	1	1	0	0
TRINITY_DN298091_c0_g1	1	1	0	0
TRINITY_DN301181_c0_g1	1	1	0	0
TRINITY_DN304207_c0_g1	1	1	0	0
TRINITY_DN309003_c1_g1	1	1	0	0
TRINITY_DN309908_c0_g2	1	1	0	0
TRINITY_DN310038_c0_g1	1	1	0	0
TRINITY_DN310204_c0_g1	1	1	0	0
TRINITY_DN311171_c0_g1	1	1	0	0
TRINITY_DN312361_c0_g1	1	1	0	0
TRINITY_DN31965_c0_g1	1	1	0	0
TRINITY_DN326125_c0_g1	1	1	0	0
TRINITY_DN3263_c0_g1	1	1	0	0
TRINITY_DN329380_c0_g1	1	1	0	0
TRINITY_DN3335_c0_g1	1	1	0	0
TRINITY_DN3335_c0_g2	1	1	0	0
TRINITY_DN336330_c0_g1	1	1	0	0
TRINITY_DN337293_c0_g1	1	1	0	0
TRINITY_DN337852_c0_g1	1	1	0	0
TRINITY_DN338279_c0_g19	1	1	0	0
TRINITY_DN339101_c0_g1	1	1	0	0
TRINITY_DN343947_c0_g1	1	1	0	0
TRINITY_DN346616_c0_g1	1	1	0	0
TRINITY_DN347137_c0_g1	1	1	0	0
TRINITY_DN350847_c0_g1	1	1	0	0
TRINITY_DN36036_c0_g1	1	1	0	0
TRINITY_DN363431_c2_g16	1	1	0	0
TRINITY_DN369368_c0_g1	1	1	0	0
TRINITY_DN369455_c0_g1	1	1	0	0
TRINITY_DN369869_c0_g1	1	1	0	0
TRINITY_DN378032_c0_g1	1	1	0	0
TRINITY_DN381612_c0_g1	1	1	0	0
TRINITY_DN390848_c0_g15	1	1	0	0
TRINITY_DN390848_c0_g20	1	1	0	0
TRINITY_DN390937_c17_g1	1	1	0	0
TRINITY_DN392500_c0_g1	1	1	0	0
TRINITY_DN39331_c0_g1	1	1	0	0
TRINITY_DN39331_c0_g2	1	1	0	0
TRINITY_DN394379_c0_g1	1	1	0	0
TRINITY_DN394928_c0_g16	1	1	0	0
TRINITY_DN39839_c0_g1	1	1	0	0
TRINITY_DN408224_c0_g1	1	1	0	0
TRINITY_DN4137_c0_g22	1	1	0	0
TRINITY_DN44892_c0_g2	1	1	0	0
TRINITY_DN46512_c0_g1	1	1	0	0
TRINITY_DN55315_c0_g1	1	1	0	0
TRINITY_DN56835_c0_g1	1	1	0	0
TRINITY_DN58342_c0_g1	1	1	0	0
TRINITY_DN58342_c0_g2	1	1	0	0
TRINITY_DN64510_c0_g2	1	1	0	0
TRINITY_DN64672_c0_g1	1	1	0	0
TRINITY_DN65449_c0_g1	1	1	0	0
TRINITY_DN65719_c0_g1	1	1	0	0
TRINITY_DN6587_c0_g1	1	1	0	0
TRINITY_DN67208_c0_g1	1	1	0	0
TRINITY_DN68789_c0_g1	1	1	0	0
TRINITY_DN69543_c0_g2	1	1	0	0
TRINITY_DN75318_c0_g2	1	1	0	0
TRINITY_DN8448_c0_g1	1	1	0	0
TRINITY_DN87697_c0_g1	1	1	0	0
TRINITY_DN88219_c0_g1	1	1	0	0
TRINITY_DN89754_c0_g1	1	1	0	0
TRINITY_DN96332_c0_g1	1	1	0	0
TRINITY_DN98327_c0_g1	1	1	0	0
